SeasonFrom;SeasonTo;Matchday;Day;Date;Time;Home;Guest;tipWin;tipDraw;topLose;Score90Home;Score90Guest;TabelleHome;TabelleGuest;OddsHome;OddsDraw;OddsGuest;MarktwertHome;MarktwertGuest;PreTabelleHome;PreTabelleGuest;AufsteigerHome;AufsteigerGuest;FormHome;FormGuest;tip_1X;tip_12;tip_X2;postponed
2019;2020;26;Saturday;16.05.2020;15:30;Dortmund;Schalke;1,52;4,5;6;4;0;2;6;152;451;615;586,05;212,85;2;14;0;0;9;1;1,14;1,22;2,55;0
2019;2020;26;Saturday;16.05.2020;15:30;Leipzig;Freiburg;1,32;5,5;9;1;1;3;8;133;557;946;522,58;118,05;3;13;0;0;5;3;1,06;1,15;3,4;0
2019;2020;26;Saturday;16.05.2020;15:30;Hoffenheim;Hertha;2,15;3,6;3,3;0;3;9;13;218;357;331;192,43;188,08;9;11;0;0;2;2;1,35;1,3;1,7;0
2019;2020;26;Saturday;16.05.2020;15:30;Duesseldorf;Paderborn;2,15;3,6;3,3;0;0;16;18;219;360;327;68,78;26,53;10;17;0;1;5;0;1,35;1,3;1,7;0
2019;2020;26;Saturday;16.05.2020;15:30;Augsburg;Wolfsburg;3,4;3,4;2,15;1;2;14;7;345;349;216;106,33;186,15;15;6;0;0;0;5;1,7;1,32;1,32;0
2019;2020;26;Saturday;16.05.2020;18:30;Frankfurt;Gladbach;2,9;3,6;2,35;1;3;12;4;296;357;237;178,98;249,53;7;5;0;0;0;4;1,6;1,3;1,42;0
2019;2020;26;Sunday;17.05.2020;15:30;Koeln;Mainz;1,9;3,8;3,8;2;2;10;15;192;385;390;92,05;119,63;16;12;1;0;9;4;1,27;1,27;1,9;0
2019;2020;26;Sunday;17.05.2020;18:00;Union;Bayern;13;7;1,2;0;2;11;1;1497;696;120;40,45;756,58;18;1;1;0;4;9;4,5;1,1;1,02;0
2019;2020;26;Monday;18.05.2020;20:30;Bremen;Leverkusen;4,7;3,9;1,72;1;4;17;5;480;402;171;133,75;383,15;8;4;0;0;1;7;2,15;1,25;1,2;0
