SeasonFrom;SeasonTo;Matchday;Day;Date;Time;Home;Guest;tipWin;tipDraw;topLose;Score90Home;Score90Guest;TabelleHome;TabelleGuest;OddsHome;OddsDraw;OddsGuest;MarktwertHome;MarktwertGuest;PreTabelleHome;PreTabelleGuest;AufsteigerHome;AufsteigerGuest;FormHome;FormGuest;postponed
2019;2020;7;Friday;04.10.2019;20:30;Hertha;Duesseldorf;1,85;3,7;4;3;1;10;14;187;380;410;223,2;81,58;11;10;0;0;6;1;0
2019;2020;7;Saturday;05.10.2019;15:30;Bayern;Hoffenheim;1,1;11;20;1;2;1;12;111;995;2218;866,65;242,5;1;9;0;0;7;1;0
2019;2020;7;Saturday;05.10.2019;15:30;Leverkusen;Leipzig;2,4;3,7;2,7;1;1;6;2;240;377;277;413,1;521,1;4;3;0;0;6;4;0
2019;2020;7;Saturday;05.10.2019;15:30;Freiburg;Dortmund;6;4,5;1,5;2;2;3;8;572;451;154;121,03;633,8;13;2;0;0;7;5;0
2019;2020;7;Saturday;05.10.2019;15:30;Paderborn;Mainz;2,55;3,6;2,55;1;2;18;16;262;376;253;24,7;150,35;17;12;1;0;0;3;0
2019;2020;7;Saturday;05.10.2019;18:30;Schalke;Koeln;1,65;4;5;1;1;4;17;163;421;521;206,48;94,8;14;16;0;1;9;0;0
2019;2020;7;Sunday;06.10.2019;13:30;Gladbach;Augsburg;1,55;4,3;5,5;5;1;5;13;155;447;568;257;128,25;5;15;0;0;9;4;0
2019;2020;7;Sunday;06.10.2019;15:30;Wolfsburg;Union;1,6;4;5,7;1;0;7;15;164;395;550;224,9;35,45;6;18;0;1;5;0;0
2019;2020;7;Sunday;06.10.2019;18:00;Frankfurt;Bremen;2,05;3,7;3,3;2;2;9;11;213;372;328;204,05;170,13;7;8;0;0;4;4;0
