SeasonFrom;SeasonTo;Matchday;Day;Date;Time;Home;Guest;tipWin;tipDraw;topLose;Score90Home;Score90Guest;TabelleHome;TabelleGuest;OddsHome;OddsDraw;OddsGuest;MarktwertHome;MarktwertGuest;PreTabelleHome;PreTabelleGuest;AufsteigerHome;AufsteigerGuest;FormHome;FormGuest;postponed
2019;2020;16;Tuesday;17.12.2019;18:30;Bremen;Mainz;1,77;4;4,3;2;0;15;14;179;400;423;171,85;152,45;8;12;0;0;3;3;0
2019;2020;16;Tuesday;17.12.2019;20:30;Dortmund;Leipzig;2,2;3,7;3,1;3;3;3;1;220;365;317;640,5;544,4;2;3;0;0;9;9;0
2019;2020;16;Tuesday;17.12.2019;20:30;Augsburg;Duesseldorf;1,85;4;3,8;3;0;11;16;186;395;393;139,25;84,65;15;10;0;0;7;1;0
2019;2020;16;Tuesday;17.12.2019;20:30;Union;Hoffenheim;2,4;3,5;2,9;0;2;10;9;242;347;291;36;234,8;18;9;1;0;4;1;0
2019;2020;16;Wednesday;18.12.2019;18:30;Leverkusen;Hertha;1,53;4,3;5,7;0;1;7;13;156;430;591;415,25;222,7;4;11;0;0;6;4;0
2019;2020;16;Wednesday;18.12.2019;20:30;Gladbach;Paderborn;1,28;6,3;9;2;0;2;18;129;609;924;270,5;27,6;5;17;0;1;6;4;0
2019;2020;16;Wednesday;18.12.2019;20:30;Wolfsburg;Schalke;2,4;3,3;3;1;1;8;4;238;331;310;233,45;208,03;6;14;0;0;3;6;0
2019;2020;16;Wednesday;18.12.2019;20:30;Frankfurt;Koeln;1,7;4;4,5;2;4;12;17;175;383;468;216,05;97,9;7;16;0;1;1;4;0
2019;2020;16;Wednesday;18.12.2019;20:30;Freiburg;Bayern;11;7,5;1,2;1;3;6;5;1137;711;122;135;883,65;13;1;0;0;3;3;0
