SeasonFrom;SeasonTo;Matchday;Day;Date;Time;Home;Guest;tipWin;tipDraw;topLose;Score90Home;Score90Guest;TabelleHome;TabelleGuest;OddsHome;OddsDraw;OddsGuest;MarktwertHome;MarktwertGuest;PreTabelleHome;PreTabelleGuest;AufsteigerHome;AufsteigerGuest;FormHome;FormGuest;tip_1X;tip_12;tip_X2;postponed
2019;2020;27;Friday;22.05.2020;20:30;Hertha;Union;2,35;3,3;3,1;4;0;11;12;234;339;316;188,38;40,45;11;18;0;1;5;1;1,37;1,32;1,6;0
2019;2020;27;Saturday;23.05.2020;15:30;Gladbach;Leverkusen;2,4;3,8;2,7;1;3;3;5;241;376;280;249,53;383,15;5;4;0;0;6;7;1,47;1,27;1,57;0
2019;2020;27;Saturday;23.05.2020;15:30;Wolfsburg;Dortmund;4,5;4;1,72;0;2;6;2;465;395;175;186,58;586,05;6;2;0;0;5;9;2,1;1,25;1,2;0
2019;2020;27;Saturday;23.05.2020;15:30;Freiburg;Bremen;2,2;3,6;3,1;0;1;7;17;220;370;320;118,05;133,75;13;8;0;0;4;1;1,37;1,27;1,65;0
2019;2020;27;Saturday;23.05.2020;15:30;Paderborn;Hoffenheim;3,2;3,8;2,1;1;1;18;9;326;382;213;26,53;192,43;17;9;1;0;1;1;1,75;1,27;1,35;0
2019;2020;27;Saturday;23.05.2020;18:30;Bayern;Frankfurt;1,15;8,5;15;5;2;1;13;116;861;1594;756,58;178,98;1;7;0;0;9;0;1,01;1,07;5,5;0
2019;2020;27;Sunday;24.05.2020;13:30;Schalke;Augsburg;2;3,5;3,8;0;3;8;14;206;354;368;212,85;106,33;14;15;0;0;1;0;1,27;1,3;1,8;0
2019;2020;27;Sunday;24.05.2020;15:30;Mainz;Leipzig;6,5;4,8;1,45;0;5;15;4;647;501;146;119,63;522,58;12;3;0;0;5;3;2,75;1,18;1,11;0
2019;2020;27;Sunday;24.05.2020;18:00;Koeln;Duesseldorf;1,8;3,9;4,2;2;2;10;16;180;406;426;92,05;68,78;16;10;1;0;7;3;1,22;1,25;2;0
