SeasonFrom;SeasonTo;Matchday;Day;Date;Time;Home;Guest;tipWin;tipDraw;topLose;Score90Home;Score90Guest;TabelleHome;TabelleGuest;OddsHome;OddsDraw;OddsGuest;MarktwertHome;MarktwertGuest;PreTabelleHome;PreTabelleGuest;AufsteigerHome;AufsteigerGuest;FormHome;FormGuest;postponed
2019;2020;3;Friday;30.08.2019;20:30;Gladbach;Leipzig;3,5;3,8;2;1;3;7;2;353;377;203;261,5;522,1;5;3;0;0;4;6;0
2019;2020;3;Saturday;31.08.2019;15:30;Bayern;Mainz;1,08;12;25;6;1;6;18;109;1103;2797;866,65;150,35;1;12;0;0;7;3;0
2019;2020;3;Saturday;31.08.2019;15:30;Leverkusen;Hoffenheim;1,6;4,5;4,8;0;0;5;9;159;480;495;413,1;246,5;4;9;0;0;9;3;0
2019;2020;3;Saturday;31.08.2019;15:30;Wolfsburg;Paderborn;1,5;4,7;6;1;1;4;15;146;485;661;229,2;24,9;6;17;0;1;9;0;0
2019;2020;3;Saturday;31.08.2019;15:30;Freiburg;Koeln;2,5;3,5;2,7;1;2;2;17;249;353;280;113,98;95,1;13;16;0;1;9;0;0
2019;2020;3;Saturday;31.08.2019;15:30;Schalke;Hertha;2,1;3,4;3,6;3;0;12;11;211;345;360;207,98;215,2;14;11;0;0;2;1;0
2019;2020;3;Saturday;31.08.2019;18:30;Union;Dortmund;10;6;1,27;3;1;14;1;941;591;131;35,58;642,1;18;2;1;0;1;9;0
2019;2020;3;Sunday;01.09.2019;15:30;Bremen;Augsburg;1,65;4,2;4,7;3;2;15;13;169;408;483;160,48;125,05;8;15;0;0;3;1;0
2019;2020;3;Sunday;01.09.2019;18:00;Frankfurt;Duesseldorf;1,65;4,3;4,7;2;1;10;8;170;408;479;224,55;81,65;7;10;0;0;3;6;0
