SeasonFrom;SeasonTo;Matchday;Day;Date;Time;Home;Guest;tipWin;tipDraw;topLose;Score90Home;Score90Guest;TabelleHome;TabelleGuest;OddsHome;OddsDraw;OddsGuest;MarktwertHome;MarktwertGuest;PreTabelleHome;PreTabelleGuest;AufsteigerHome;AufsteigerGuest;FormHome;FormGuest;tip_1X;tip_12;tip_X2;postponed
2019;2020;31;Friday;12.06.2020;20:30;Hoffenheim;Leipzig;6,5;5,2;1,42;0;2;7;3;658;540;143;192,43;522,58;9;3;0;0;7;5;2,9;1,17;1,12;0
2019;2020;31;Saturday;13.06.2020;15:30;Wolfsburg;Freiburg;1,7;3,9;4,6;2;2;6;8;172;403;485;186,58;118,05;6;13;0;0;6;4;1,18;1,25;2,1;0
2019;2020;31;Saturday;13.06.2020;15:30;Duesseldorf;Dortmund;8;5,3;1,35;0;1;16;2;792;546;137;68,63;586,23;10;2;0;0;4;6;3,2;1,16;1,08;0
2019;2020;31;Saturday;13.06.2020;15:30;Hertha;Frankfurt;2,05;3,7;3,4;1;4;9;11;207;377;346;188,38;178,98;11;7;0;0;4;4;1,32;1,27;1,75;0
2019;2020;31;Saturday;13.06.2020;15:30;Koeln;Union;2,05;3,5;3,6;1;2;12;14;206;349;379;92,05;40,45;16;18;1;1;1;2;1,3;1,3;1,75;0
2019;2020;31;Saturday;13.06.2020;15:30;Paderborn;Bremen;3;3,8;2,2;1;5;18;17;314;376;221;26,53;133,75;17;8;1;0;2;4;1,7;1,27;1,4;0
2019;2020;31;Saturday;13.06.2020;18:30;Bayern;Gladbach;1,35;5,3;7,5;2;1;1;4;139;533;771;756,58;249,53;1;5;0;0;9;4;1,08;1,14;3,1;0
2019;2020;31;Sunday;14.06.2020;15:30;Mainz;Augsburg;2,3;3,5;3;0;1;15;13;233;349;311;119,63;106,33;12;15;0;0;4;2;1,4;1,3;1,6;0
2019;2020;31;Sunday;14.06.2020;18:00;Schalke;Leverkusen;5,7;4,3;1,55;1;1;10;5;595;448;155;212,85;383,15;14;4;0;0;1;3;2,45;1,22;1,14;0
