SeasonFrom;SeasonTo;Matchday;Day;Date;Time;Home;Guest;tipWin;tipDraw;topLose;Score90Home;Score90Guest;TabelleHome;TabelleGuest;OddsHome;OddsDraw;OddsGuest;MarktwertHome;MarktwertGuest;PreTabelleHome;PreTabelleGuest;AufsteigerHome;AufsteigerGuest;FormHome;FormGuest;postponed
2019;2020;1;Friday;16.08.2019;20:30;Bayern;Hertha;1,2;7;13;2;2;1;1;121;663;1388;757,15;197,38;1;11;0;0;7;6;0
2019;2020;1;Saturday;17.08.2019;15:30;Bremen;Duesseldorf;1,8;3,7;4,5;1;3;1;1;183;384;423;158,68;74,6;8;10;0;0;7;4;0
2019;2020;1;Saturday;17.08.2019;15:30;Freiburg;Mainz;2,2;3,3;3,3;3;0;1;1;217;335;348;113,98;164,6;13;12;0;0;4;7;0
2019;2020;1;Saturday;17.08.2019;15:30;Leverkusen;Paderborn;1,45;4,5;7;3;2;1;1;140;488;793;420,6;24,1;4;17;0;1;7;0;0
2019;2020;1;Saturday;17.08.2019;15:30;Dortmund;Augsburg;1,3;5,2;10;5;1;1;1;131;535;1053;669,1;130,05;2;15;0;0;7;1;0
2019;2020;1;Saturday;17.08.2019;15:30;Wolfsburg;Koeln;1,9;3,7;4;2;1;1;1;194;364;393;229,7;97,1;6;16;0;1;6;0;0
2019;2020;1;Saturday;17.08.2019;18:30;Gladbach;Schalke;2,1;3,4;3,4;0;0;1;1;211;347;353;258,5;213,4;5;14;0;0;4;3;0
2019;2020;1;Sunday;18.08.2019;15:30;Frankfurt;Hoffenheim;2;3,4;2,8;1;0;1;1;254;361;267;188,35;236,5;7;9;0;0;0;1;0
2019;2020;1;Sunday;18.08.2019;18:00;Union;Leipzig;4,5;3,7;1,8;0;4;1;1;447;391;177;35,83;521,9;18;3;1;0;0;2;0
