SeasonFrom;SeasonTo;Matchday;Day;Date;Time;Home;Guest;tipWin;tipDraw;topLose;Score90Home;Score90Guest;TabelleHome;TabelleGuest;OddsHome;OddsDraw;OddsGuest;MarktwertHome;MarktwertGuest;PreTabelleHome;PreTabelleGuest;AufsteigerHome;AufsteigerGuest;FormHome;FormGuest;postponed
2019;2020;9;Friday;25.10.2019;20:30;Mainz;Koeln;2,35;3,6;2,8;3;1;17;15;240;359;288;152,45;97,8;12;16;0;1;3;4;0
2019;2020;9;Saturday;26.10.2019;15:30;Bayern;Union;1,1;9;23;2;1;3;14;112;1010;2029;882,65;36;1;18;0;1;4;3;0
2019;2020;9;Saturday;26.10.2019;15:30;Hertha;Hoffenheim;2,1;3,7;3,2;2;3;10;11;214;368;330;222,7;234,8;11;9;0;0;7;6;0
2019;2020;9;Saturday;26.10.2019;15:30;Freiburg;Leipzig;4,7;3,7;1,75;2;1;6;5;446;398;176;135;544,6;13;3;0;0;4;2;0
2019;2020;9;Saturday;26.10.2019;15:30;Schalke;Dortmund;3,3;3,6;2,1;0;0;7;4;342;365;209;207,9;640,5;14;2;0;0;4;5;0
2019;2020;9;Saturday;26.10.2019;15:30;Paderborn;Duesseldorf;2,25;3,8;2,9;2;0;18;13;229;398;282;27,6;84,65;17;10;1;0;0;3;0
2019;2020;9;Saturday;26.10.2019;18:30;Leverkusen;Bremen;1,6;4,3;5;2;2;9;12;163;427;508;415,25;171,85;4;8;0;0;4;3;0
2019;2020;9;Sunday;27.10.2019;15:30;Wolfsburg;Augsburg;1,6;4;5,7;0;0;2;16;159;420;557;233,45;139,75;6;15;0;0;7;1;0
2019;2020;9;Sunday;27.10.2019;18:00;Gladbach;Frankfurt;1,95;3,8;3,5;4;2;1;8;201;386;349;270,5;216,05;5;7;0;0;6;7;0
