SeasonFrom;SeasonTo;Matchday;Day;Date;Time;Home;Guest;tipWin;tipDraw;topLose;Score90Home;Score90Guest;TabelleHome;TabelleGuest;OddsHome;OddsDraw;OddsGuest;MarktwertHome;MarktwertGuest;PreTabelleHome;PreTabelleGuest;AufsteigerHome;AufsteigerGuest;FormHome;FormGuest;postponed
2019;2020;17;Friday;20.12.2019;20:30;Hoffenheim;Dortmund;4,5;4;1,7;2;1;9;4;444;411;173;238,7;618,4;9;2;0;0;3;7;0
2019;2020;17;Saturday;21.12.2019;15:30;Bayern;Wolfsburg;1,13;9;15;2;0;3;8;114;848;1881;892,65;238,45;1;6;0;0;6;4;0
2019;2020;17;Saturday;21.12.2019;15:30;Leipzig;Augsburg;1,25;6,2;10;3;1;1;10;126;621;1086;590,4;132,05;3;15;0;0;7;9;0
2019;2020;17;Saturday;21.12.2019;15:30;Mainz;Leverkusen;4;4;1,8;0;1;14;7;395;403;184;144,8;414,75;12;4;0;0;3;3;0
2019;2020;17;Saturday;21.12.2019;15:30;Schalke;Freiburg;1,65;4;5;2;2;5;6;165;401;528;239,73;149,4;14;13;0;0;4;3;0
2019;2020;17;Saturday;21.12.2019;15:30;Koeln;Bremen;2,2;3,8;2,9;1;0;15;16;220;373;311;87,85;169,55;16;8;1;0;6;0;0
2019;2020;17;Saturday;21.12.2019;18:30;Hertha;Gladbach;3,1;3,7;2,15;0;0;13;2;312;363;223;216,6;316,5;11;5;0;0;7;6;0
2019;2020;17;Sunday;22.12.2019;15:30;Duesseldorf;Union;2,6;3,3;2,7;2;1;17;11;268;332;268;86,25;40,2;10;18;0;1;0;4;0
2019;2020;17;Sunday;22.12.2019;18:00;Paderborn;Frankfurt;3,5;4;1,9;2;1;18;12;355;388;197;32,05;220,3;17;7;1;0;4;1;0
