SeasonFrom;SeasonTo;Matchday;Day;Date;Time;Home;Guest;tipWin;tipDraw;topLose;Score90Home;Score90Guest;TabelleHome;TabelleGuest;OddsHome;OddsDraw;OddsGuest;MarktwertHome;MarktwertGuest;PreTabelleHome;PreTabelleGuest;AufsteigerHome;AufsteigerGuest;FormHome;FormGuest;postponed
2019;2020;19;Friday;24.01.2020;20:30;Dortmund;Koeln;1,28;6;9;5;1;4;13;131;577;937;640,4;93,95;2;16;0;1;4;9;0
2019;2020;19;Saturday;25.01.2020;15:30;Gladbach;Mainz;1,55;4,5;5,5;3;1;3;15;155;449;562;312;144,4;5;12;0;0;4;3;0
2019;2020;19;Saturday;25.01.2020;15:30;Wolfsburg;Hertha;1,8;3,7;4,5;1;2;9;14;181;373;446;231,95;205,7;6;11;0;0;1;4;0
2019;2020;19;Saturday;25.01.2020;15:30;Frankfurt;Leipzig;4;4,2;1,75;2;0;11;1;410;424;177;216,8;559,6;7;3;0;0;3;7;0
2019;2020;19;Saturday;25.01.2020;15:30;Freiburg;Paderborn;1,75;4;4,3;0;2;7;18;177;402;433;147,4;31,55;13;17;0;1;4;3;0
2019;2020;19;Saturday;25.01.2020;15:30;Union;Augsburg;2,15;3,5;3,3;2;0;12;10;217;353;330;43,2;132,05;18;15;1;0;0;3;0
2019;2020;19;Saturday;25.01.2020;18:30;Bayern;Schalke;1,18;7,5;14;5;0;2;5;118;753;1468;913,65;242,95;1;14;0;0;9;5;0
2019;2020;19;Sunday;26.01.2020;15:30;Bremen;Hoffenheim;2,35;3,7;2,8;0;3;16;8;237;371;281;180,6;236,13;8;9;0;0;3;6;0
2019;2020;19;Sunday;26.01.2020;18:00;Leverkusen;Duesseldorf;1,4;5;7;3;0;6;17;140;507;742;439,75;88,55;4;10;0;0;6;3;0
